"","past_pat_year_visit","Tot_Abund","Obl_Abund","Obl_Fac_Abund","Tot_Rich","Obl_Rich","Obl_Fac_Rich","past_pat_year","observer","start_time","clouds","wind","precipitation","cattle_interference","julian_date","year","pasture_id","patch_id","visit","area_surveyed","transect_length"
"2626","RIN_W_2016_3",6,1,4,4,1,3,"RIN_W_2016","SBN",8.83333333333333,"P. Cloudy","4-7","None",FALSE,177,2016,"RIN","W","3",2,200
"2627","RIN_W_2016_4",5,2,2,3,1,1,"RIN_W_2016","SR",7.13333333333333,"Clear","4-7","None",FALSE,197,2016,"RIN","W","4",2,200
"2628","RIN_W_2016_5",3,NA,2,2,NA,1,"RIN_W_2016","ACW",8.18333333333333,"M. Cloudy","0-1","None",FALSE,211,2016,"RIN","W","5",2,200
"2629","RIN_W_2017_1",9,1,6,6,1,4,"RIN_W_2017","ALL",8.78333333333333,"Clear","0-1","None",FALSE,150,2017,"RIN","W","1",2,200
"2630","RIN_W_2017_2",2,NA,1,2,NA,1,"RIN_W_2017","JJC",5.96666666666667,"Clear","1-3","None",FALSE,161,2017,"RIN","W","2",2,200
"2631","RIN_W_2017_3",1,NA,1,1,NA,1,"RIN_W_2017","JD",6.7,"P. Cloudy","1-3","None",FALSE,174,2017,"RIN","W","3",2,200
"2632","RIN_W_2017_4",6,4,5,4,3,4,"RIN_W_2017","JD",6.13333333333333,"Clear","0-1","None",FALSE,190,2017,"RIN","W","4",2,200
"2633","RIN_W_2017_5",6,2,6,5,2,5,"RIN_W_2017","JJC",7.71666666666667,"Clear","1-3","None",FALSE,206,2017,"RIN","W","5",2,200
"2634","RIN_W_2018_1",5,NA,2,3,NA,1,"RIN_W_2018","TMS",8.91666666666667,"P. Cloudy","8-12","None",FALSE,145,2018,"RIN","W","1",2,200
"2635","RIN_W_2018_2",3,1,2,2,1,2,"RIN_W_2018","JJC",7.38333333333333,"M. Cloudy","0-1","None",FALSE,163,2018,"RIN","W","2",2,200
"2636","RIN_W_2018_3",8,4,5,7,4,5,"RIN_W_2018","BJE",9.26666666666667,"Overcast","8-12","None",FALSE,173,2018,"RIN","W","3",2,200
"2637","RIN_W_2018_4",14,1,11,6,1,3,"RIN_W_2018","JJC",6.8,"Clear","0-1","None",FALSE,189,2018,"RIN","W","4",2,200
"2638","RIN_W_2018_5",4,NA,2,2,NA,2,"RIN_W_2018","JJC",8.8,"Clear","1-3","None",FALSE,202,2018,"RIN","W","5",2,200
"2639","RIN_W_2021_1",5,1,2,4,1,2,"RIN_W_2021","JJC",6.98333333333333,"M. Cloudy","1-3","None",FALSE,150,2021,"RIN","W","1",2,200
"2640","RIN_W_2021_2",3,NA,NA,3,NA,NA,"RIN_W_2021","JEM",8.85,"Clear","0-1","None",FALSE,166,2021,"RIN","W","2",2,200
"2641","RIN_W_2021_3",4,2,3,3,1,2,"RIN_W_2021","HKG",7.25,"M. Cloudy","0-1","None",FALSE,178,2021,"RIN","W","3",2,200
"2642","RIN_W_2021_4",10,3,9,5,1,4,"RIN_W_2021","JNA",6.73333333333333,"M. Cloudy","0-1","None",FALSE,193,2021,"RIN","W","4",2,200
"2643","RIN_W_2021_5",7,3,6,4,1,3,"RIN_W_2021","JEM",8.18333333333333,"Clear","0-1","None",FALSE,200,2021,"RIN","W","5",2,200
"2644","RIN_W_2022_1",5,NA,2,5,NA,2,"RIN_W_2022","HKG",9.43333333333333,"P. Cloudy","1-3","None",FALSE,154,2022,"RIN","W","1",2,200
"2645","RIN_W_2022_2",4,3,3,4,3,3,"RIN_W_2022","JLS",8.68333333333333,"M. Cloudy","4-7","None",FALSE,166,2022,"RIN","W","2",2,200
"2646","RIN_W_2022_3",16,3,8,9,2,5,"RIN_W_2022","WPT",7.41666666666667,"M. Cloudy","1-3","None",FALSE,177,2022,"RIN","W","3",2,200
"2647","RIN_W_2022_4",7,1,4,3,1,2,"RIN_W_2022","NGP",6.36666666666667,"Clear","1-3","None",FALSE,190,2022,"RIN","W","4",2,200
"2648","RIN_W_2022_5",6,3,3,5,2,2,"RIN_W_2022","HKG",8.63333333333333,"Overcast","0-1","None",FALSE,198,2022,"RIN","W","5",2,200
"2649","RIN_W_2023_1",6,3,4,6,3,4,"RIN_W_2023","JJC",9.63333333333333,"M. Cloudy","0-1","None",FALSE,158,2023,"RIN","W","1",2,200
"2650","RIN_W_2023_2",10,2,6,7,2,4,"RIN_W_2023","WPT",8.81666666666667,"Clear","1-3","None",FALSE,170,2023,"RIN","W","2",2,200
"2651","RIN_W_2023_3",8,1,3,6,1,3,"RIN_W_2023","JJC",6.75,"P. Cloudy","1-3","None",FALSE,179,2023,"RIN","W","3",2,200
"2652","RIN_W_2023_4",3,1,2,3,1,2,"RIN_W_2023","HKG",8.43333333333333,"P. Cloudy","0-1","None",FALSE,190,2023,"RIN","W","4",2,200
"2653","RIN_W_2023_5",2,1,1,2,1,1,"RIN_W_2023","JJC",9.28333333333333,"Clear","0-1","None",FALSE,194,2023,"RIN","W","5",2,200
"2654","RIS_C_2007_1",10,6,7,5,2,3,"RIS_C_2007","CW",7.71666666666667,"M. Cloudy","0-1","None",FALSE,148,2007,"RIS","C","1",5.6,559.67
"2655","RIS_C_2007_2",20,11,13,7,2,4,"RIS_C_2007","FP",6.58333333333333,"Clear","4-7","None",FALSE,156,2007,"RIS","C","2",5.6,559.67
"2656","RIS_C_2007_3",13,6,7,6,2,3,"RIS_C_2007","JF",6.26666666666667,"Clear","1-3","None",FALSE,165,2007,"RIS","C","3",5.6,559.67
"2657","RIS_C_2007_4",8,6,6,2,1,1,"RIS_C_2007","CW",9.23333333333333,"Clear","4-7","None",FALSE,176,2007,"RIS","C","4",5.6,559.67
"2658","RIS_C_2007_5",17,9,13,6,1,3,"RIS_C_2007","FP",6.13333333333333,"Clear","1-3","None",FALSE,183,2007,"RIS","C","5",5.6,559.67
"2659","RIS_C_2008_0",3,2,3,2,1,2,"RIS_C_2008","CW",9.18333333333333,"Clear","4-7","None",FALSE,203,2008,"RIS","C","0",5.6,559.67
"2660","RIS_C_2008_1",14,7,12,5,2,5,"RIS_C_2008","CW",9.41666666666667,"M. Cloudy","8-12","None",FALSE,134,2008,"RIS","C","1",5.6,559.67
"2661","RIS_C_2008_2",6,4,6,2,1,2,"RIS_C_2008","CW",8.03333333333333,"Clear","4-7","None",FALSE,141,2008,"RIS","C","2",5.6,559.67
"2662","RIS_C_2008_3",12,4,7,9,3,6,"RIS_C_2008","CW",6.73333333333333,"P. Cloudy","8-12","None",FALSE,148,2008,"RIS","C","3",5.6,559.67
"2663","RIS_C_2008_4",13,4,8,5,1,3,"RIS_C_2008","SR",8.01666666666667,"P. Cloudy","4-7","None",FALSE,150,2008,"RIS","C","4",5.6,559.67
"2664","RIS_C_2008_5",7,5,6,6,4,5,"RIS_C_2008","SR",9.21666666666667,"Overcast","4-7","None",FALSE,165,2008,"RIS","C","5",5.6,559.67
"2665","RIS_C_2009_0",9,1,8,8,1,7,"RIS_C_2009","EH",8.66666666666667,"Overcast","1-3","None",FALSE,170,2009,"RIS","C","0",5.6,559.67
"2666","RIS_C_2009_1",23,10,19,9,3,7,"RIS_C_2009","JO",6.91666666666667,"P. Cloudy","4-7","None",FALSE,155,2009,"RIS","C","1",5.6,559.67
"2667","RIS_C_2009_2",16,6,14,9,3,7,"RIS_C_2009","SR",8.8,"Clear","0-1","None",FALSE,160,2009,"RIS","C","2",5.6,559.67
"2668","RIS_C_2009_3",13,3,9,7,1,4,"RIS_C_2009","EH",8.7,"Clear","1-3","None",FALSE,168,2009,"RIS","C","3",5.6,559.67
"2669","RIS_C_2009_4",10,6,9,5,2,4,"RIS_C_2009","FP",7.41666666666667,"P. Cloudy","1-3","None",FALSE,182,2009,"RIS","C","4",5.6,559.67
"2670","RIS_C_2009_5",13,3,10,8,2,5,"RIS_C_2009","EH",8.48333333333333,"Overcast","0-1","None",FALSE,194,2009,"RIS","C","5",5.6,559.67
"2671","RIS_C_2010_1",12,3,12,4,1,4,"RIS_C_2010","SR",9.18333333333333,"Clear","8-12","None",FALSE,144,2010,"RIS","C","1",4,400
"2672","RIS_C_2010_2",13,2,13,5,1,5,"RIS_C_2010","SR",6.7,"Clear","1-3","None",FALSE,148,2010,"RIS","C","2",4,400
"2673","RIS_C_2010_3",11,3,9,2,1,2,"RIS_C_2010","SR",8.1,"M. Cloudy","8-12","None",FALSE,161,2010,"RIS","C","3",4,400
"2674","RIS_C_2010_4",13,5,12,3,1,3,"RIS_C_2010","TL",8.81666666666667,"P. Cloudy","4-7","None",FALSE,168,2010,"RIS","C","4",4,400
"2675","RIS_C_2010_5",12,4,11,5,2,4,"RIS_C_2010","TL",8.8,"Clear","0-1","None",FALSE,181,2010,"RIS","C","5",4,400
"2676","RIS_C_2011_1",15,8,13,7,3,5,"RIS_C_2011","CP",6.23333333333333,"Clear","1-3","None",FALSE,143,2011,"RIS","C","1",4,400
"2677","RIS_C_2011_2",14,8,13,6,4,5,"RIS_C_2011","SR",7.88333333333333,"Clear","8-12","None",FALSE,152,2011,"RIS","C","2",4,400
"2678","RIS_C_2011_3",9,6,6,4,2,2,"RIS_C_2011","SR",8.83333333333333,"Clear","4-7","None",FALSE,157,2011,"RIS","C","3",4,400
"2679","RIS_C_2011_4",14,8,13,7,4,6,"RIS_C_2011","CP",8.86666666666667,"Overcast","0-1","None",FALSE,167,2011,"RIS","C","4",4,400
"2680","RIS_C_2011_5",7,5,7,4,3,4,"RIS_C_2011","CD",8.93333333333333,"Clear","4-7","None",FALSE,183,2011,"RIS","C","5",4,400
"2681","RIS_C_2012_1",19,5,9,7,2,4,"RIS_C_2012","CD",6.91666666666667,"P. Cloudy","4-7","None",FALSE,139,2012,"RIS","C","1",4,400
"2682","RIS_C_2012_2",4,2,3,3,1,2,"RIS_C_2012","SR",7.81666666666667,"P. Cloudy","4-7","None",FALSE,145,2012,"RIS","C","2",4,400
"2683","RIS_C_2012_3",29,13,24,8,3,6,"RIS_C_2012","CD",7.75,"Clear","1-3","None",FALSE,157,2012,"RIS","C","3",4,400
"2684","RIS_C_2012_4",12,8,11,6,3,5,"RIS_C_2012","SR",6.65,"Overcast","1-3","None",FALSE,173,2012,"RIS","C","4",4,400
"2685","RIS_C_2012_5",26,22,24,8,5,7,"RIS_C_2012","CD",8.86666666666667,"Clear","8-12","None",FALSE,180,2012,"RIS","C","5",4,400
"2686","RIS_C_2013_1",11,4,10,6,2,5,"RIS_C_2013","SR",8.05,"Clear","1-3","None",FALSE,137,2013,"RIS","C","1",4,400
"2687","RIS_C_2013_2",32,11,29,9,4,7,"RIS_C_2013","CD",7.65,"Overcast","4-7","None",FALSE,153,2013,"RIS","C","2",4,400
"2688","RIS_C_2013_3",26,8,24,11,5,9,"RIS_C_2013","AM",7.15,"Overcast","0-1","None",FALSE,168,2013,"RIS","C","3",4,400
"2689","RIS_C_2013_4",7,4,6,4,2,4,"RIS_C_2013","SR",7.96666666666667,"Clear","4-7","None",FALSE,177,2013,"RIS","C","4",4,400
"2690","RIS_C_2013_5",13,6,11,6,2,5,"RIS_C_2013","SR",7.83333333333333,"M. Cloudy","4-7","None",FALSE,189,2013,"RIS","C","5",4,400
"2691","RIS_C_2014_1",19,3,17,7,2,6,"RIS_C_2014","CD",6.41666666666667,"Clear","1-3","None",FALSE,138,2014,"RIS","C","1",4,400
"2692","RIS_C_2014_2",23,8,15,8,2,6,"RIS_C_2014","CD",6.56666666666667,"Clear","4-7","None",FALSE,152,2014,"RIS","C","2",4,400
"2693","RIS_C_2014_3",16,4,9,6,2,4,"RIS_C_2014","CD",8.06666666666667,"Clear","1-3","None",FALSE,164,2014,"RIS","C","3",4,400
"2694","RIS_C_2014_4",18,8,13,11,4,8,"RIS_C_2014","CD",8.63333333333333,"M. Cloudy","4-7","None",FALSE,182,2014,"RIS","C","4",4,400
"2695","RIS_C_2014_5",19,8,15,7,3,6,"RIS_C_2014","CD",6.63333333333333,"Clear","0-1","None",FALSE,197,2014,"RIS","C","5",4,400
"2696","RIS_C_2015_1",8,4,7,5,2,4,"RIS_C_2015","BSV",6.45,"Clear","1-3","None",FALSE,142,2015,"RIS","C","1",4,400
"2697","RIS_C_2015_2",11,NA,9,6,NA,4,"RIS_C_2015","BSV",6.11666666666667,"P. Cloudy","4-7","None",FALSE,157,2015,"RIS","C","2",4,400
"2698","RIS_C_2015_3",14,5,9,9,3,6,"RIS_C_2015","SR",6.65,"Clear","4-7","None",FALSE,170,2015,"RIS","C","3",4,400
"2699","RIS_C_2015_4",12,7,11,7,3,6,"RIS_C_2015","BSV",7.63333333333333,"P. Cloudy","1-3","None",FALSE,194,2015,"RIS","C","4",4,400
"2700","RIS_C_2015_5",13,4,6,5,1,2,"RIS_C_2015","BSV",6.95,"P. Cloudy","1-3","None",FALSE,212,2015,"RIS","C","5",4,400
"2701","RIS_C_2016_1",9,5,9,6,4,6,"RIS_C_2016","JJC",6.73333333333333,"Clear","0-1","None",FALSE,151,2016,"RIS","C","1",4,400
"2702","RIS_C_2016_2",7,3,6,5,2,4,"RIS_C_2016","SR",7.51666666666667,"M. Cloudy","8-12","None",FALSE,163,2016,"RIS","C","2",4,400
"2703","RIS_C_2016_3",31,12,25,9,2,6,"RIS_C_2016","SBN",9.18333333333333,"Clear","0-1","None",FALSE,180,2016,"RIS","C","3",4,400
"2704","RIS_C_2016_4",6,4,6,4,2,4,"RIS_C_2016","SR",6.41666666666667,"Clear","1-3","None",FALSE,195,2016,"RIS","C","4",4,400
"2705","RIS_C_2016_5",24,10,16,11,3,6,"RIS_C_2016","ACW",7.66666666666667,"P. Cloudy","1-3","None",FALSE,213,2016,"RIS","C","5",4,400
"2706","RIS_C_2017_1",17,3,10,9,3,5,"RIS_C_2017","ALL",6.38333333333333,"Clear","0-1","None",FALSE,150,2017,"RIS","C","1",4,400
"2707","RIS_C_2017_2",8,4,5,4,2,3,"RIS_C_2017","JJC",7.33333333333333,"Clear","4-7","None",FALSE,161,2017,"RIS","C","2",4,400
"2708","RIS_C_2017_3",16,4,8,7,2,4,"RIS_C_2017","JD",7.65,"P. Cloudy","1-3","None",FALSE,174,2017,"RIS","C","3",4,400
"2709","RIS_C_2017_4",12,3,9,9,3,7,"RIS_C_2017","JD",8.8,"Clear","0-1","None",FALSE,190,2017,"RIS","C","4",4,400
"2710","RIS_C_2017_5",9,1,5,7,1,4,"RIS_C_2017","ALL",7.85,"Clear","4-7","None",FALSE,206,2017,"RIS","C","5",4,400
"2711","RIS_C_2018_1",11,1,9,5,1,4,"RIS_C_2018","TMS",6.18333333333333,"Clear","0-1","None",FALSE,146,2018,"RIS","C","1",4,400
"2712","RIS_C_2018_2",4,2,4,3,1,3,"RIS_C_2018","SR",8.03333333333333,"M. Cloudy","1-3","None",FALSE,160,2018,"RIS","C","2",4,400
"2713","RIS_C_2018_3",10,NA,6,7,NA,4,"RIS_C_2018","TMS",8,"Overcast","0-1","None",FALSE,174,2018,"RIS","C","3",4,400
"2714","RIS_C_2018_4",24,2,8,9,2,6,"RIS_C_2018","TMS",6.1,"P. Cloudy","0-1","None",FALSE,189,2018,"RIS","C","4",4,400
"2715","RIS_C_2018_5",15,2,7,6,1,3,"RIS_C_2018","JJC",6.96666666666667,"Clear","1-3","None",FALSE,202,2018,"RIS","C","5",4,400
"2716","RIS_C_2021_1",9,1,3,6,1,3,"RIS_C_2021","JNA",8.5,"Overcast","0-1","None",FALSE,150,2021,"RIS","C","1",3.75,375
"2717","RIS_C_2021_2",14,6,7,8,3,4,"RIS_C_2021","JEM",7.23333333333333,"P. Cloudy","4-7","None",FALSE,167,2021,"RIS","C","2",3.75,375
"2718","RIS_C_2021_3",28,5,22,9,2,6,"RIS_C_2021","WPT",6.38333333333333,"Overcast","0-1","None",FALSE,179,2021,"RIS","C","3",3.75,375
"2719","RIS_C_2021_4",18,4,14,7,1,4,"RIS_C_2021","HKG",6.48333333333333,"P. Cloudy","1-3","None",FALSE,186,2021,"RIS","C","4",3.75,375
"2720","RIS_C_2021_5",15,4,11,6,2,4,"RIS_C_2021","JJC",6.26666666666667,"P. Cloudy","0-1","None",FALSE,200,2021,"RIS","C","5",3.75,375
"2721","RIS_C_2022_1",13,1,4,7,1,3,"RIS_C_2022","HKG",6.88333333333333,"M. Cloudy","0-1","None",FALSE,158,2022,"RIS","C","1",3.75,375
"2722","RIS_C_2022_2",24,4,15,11,2,5,"RIS_C_2022","JJC",6.53333333333333,"M. Cloudy","0-1","None",FALSE,166,2022,"RIS","C","2",3.75,375
"2723","RIS_C_2022_3",8,2,6,5,1,3,"RIS_C_2022","JJC",8.06666666666667,"Overcast","0-1","None",FALSE,183,2022,"RIS","C","3",3.75,375
"2724","RIS_C_2022_4",15,4,12,5,1,4,"RIS_C_2022","NGP",8.25,"P. Cloudy","4-7","None",FALSE,190,2022,"RIS","C","4",3.75,375
"2725","RIS_C_2022_5",8,3,5,4,1,3,"RIS_C_2022","HKG",6.73333333333333,"M. Cloudy","0-1","None",FALSE,198,2022,"RIS","C","5",3.75,375
"2726","RIS_C_2023_1",19,8,13,9,3,6,"RIS_C_2023","JJC",8.13333333333333,"Overcast","1-3","None",FALSE,158,2023,"RIS","C","1",3.75,375
"2727","RIS_C_2023_3",20,6,13,8,3,4,"RIS_C_2023","HKG",6.93333333333333,"P. Cloudy","0-1","None",FALSE,184,2023,"RIS","C","3",3.75,375
"2728","RIS_C_2023_4",17,7,12,8,3,5,"RIS_C_2023","JJC",6.78333333333333,"P. Cloudy","0-1","None",FALSE,190,2023,"RIS","C","4",3.75,375
"2729","RIS_C_2023_5",25,4,19,8,2,5,"RIS_C_2023","HKG",8.35,"Clear","0-1","None",FALSE,196,2023,"RIS","C","5",3.75,375
"2730","RIS_N_2007_1",8,1,3,6,1,3,"RIS_N_2007","CW",7.58333333333333,"M. Cloudy","0-1","None",FALSE,148,2007,"RIS","N","1",5.26,525.92
"2731","RIS_N_2007_2",18,6,9,12,4,6,"RIS_N_2007","FP",6.2,"Clear","0-1","None",FALSE,156,2007,"RIS","N","2",5.26,525.92
"2732","RIS_N_2007_3",24,10,16,12,1,6,"RIS_N_2007","JF",6.05,"Clear","1-3","None",FALSE,165,2007,"RIS","N","3",5.26,525.92
"2733","RIS_N_2007_4",9,1,3,7,1,3,"RIS_N_2007","CW",9.08333333333333,"Clear","4-7","None",FALSE,176,2007,"RIS","N","4",5.26,525.92
"2734","RIS_N_2007_5",11,5,6,5,1,2,"RIS_N_2007","FP",5.93333333333333,"P. Cloudy","4-7","None",FALSE,183,2007,"RIS","N","5",5.26,525.92
"2735","RIS_N_2008_0",18,6,15,10,3,7,"RIS_N_2008","JF",7.65,"M. Cloudy","1-3","None",FALSE,136,2008,"RIS","N","0",5.26,525.92
"2736","RIS_N_2008_1",19,6,11,13,4,8,"RIS_N_2008","CW",9.25,"M. Cloudy","8-12","None",FALSE,134,2008,"RIS","N","1",5.26,525.92
"2737","RIS_N_2008_2",18,3,5,9,1,3,"RIS_N_2008","CW",7.88333333333333,"Clear","4-7","None",FALSE,141,2008,"RIS","N","2",5.26,525.92
"2738","RIS_N_2008_3",6,2,2,5,2,2,"RIS_N_2008","CW",6.43333333333333,"P. Cloudy","8-12","None",FALSE,148,2008,"RIS","N","3",5.26,525.92
"2739","RIS_N_2008_4",12,1,7,6,1,4,"RIS_N_2008","SR",7.86666666666667,"P. Cloudy","4-7","None",FALSE,150,2008,"RIS","N","4",5.26,525.92
"2740","RIS_N_2008_5",11,3,9,8,2,6,"RIS_N_2008","SR",9.08333333333333,"Overcast","4-7","None",FALSE,165,2008,"RIS","N","5",5.26,525.92
"2741","RIS_N_2009_0",11,3,10,6,2,5,"RIS_N_2009","EH",8.53333333333333,"Overcast","1-3","None",FALSE,170,2009,"RIS","N","0",5.26,525.92
"2742","RIS_N_2009_1",23,4,18,10,2,5,"RIS_N_2009","JO",6.68333333333333,"P. Cloudy","4-7","None",FALSE,155,2009,"RIS","N","1",5.26,525.92
"2743","RIS_N_2009_2",15,2,11,10,1,7,"RIS_N_2009","SR",8.63333333333333,"Clear","0-1","None",FALSE,160,2009,"RIS","N","2",5.26,525.92
"2744","RIS_N_2009_3",9,3,8,4,1,3,"RIS_N_2009","EH",8.5,"Clear","1-3","None",FALSE,168,2009,"RIS","N","3",5.26,525.92
"2745","RIS_N_2009_4",11,4,11,5,2,5,"RIS_N_2009","FP",7.23333333333333,"P. Cloudy","1-3","None",FALSE,182,2009,"RIS","N","4",5.26,525.92
"2746","RIS_N_2009_5",10,2,8,9,2,7,"RIS_N_2009","EH",8.33333333333333,"Overcast","0-1","None",FALSE,194,2009,"RIS","N","5",5.26,525.92
"2747","RIS_N_2010_1",13,2,11,9,2,7,"RIS_N_2010","SR",9.05,"Clear","8-12","None",FALSE,144,2010,"RIS","N","1",4,400
"2748","RIS_N_2010_2",6,3,5,5,2,4,"RIS_N_2010","SR",6.58333333333333,"Clear","0-1","None",FALSE,148,2010,"RIS","N","2",4,400
"2749","RIS_N_2010_3",4,NA,3,2,NA,1,"RIS_N_2010","SR",7.95,"M. Cloudy","8-12","None",FALSE,161,2010,"RIS","N","3",4,400
"2750","RIS_N_2010_4",15,4,12,5,2,4,"RIS_N_2010","TL",8.58333333333333,"P. Cloudy","4-7","None",FALSE,168,2010,"RIS","N","4",4,400
"2751","RIS_N_2010_5",15,6,12,8,3,6,"RIS_N_2010","TL",8.63333333333333,"Clear","1-3","None",FALSE,181,2010,"RIS","N","5",4,400
"2752","RIS_N_2011_1",7,3,5,5,2,3,"RIS_N_2011","CP",6.1,"Clear","1-3","None",FALSE,143,2011,"RIS","N","1",4,400
"2753","RIS_N_2011_2",8,1,6,5,1,3,"RIS_N_2011","SR",7.73333333333333,"Clear","8-12","None",FALSE,152,2011,"RIS","N","2",4,400
"2754","RIS_N_2011_3",11,3,8,8,3,5,"RIS_N_2011","SR",8.71666666666667,"Clear","4-7","None",FALSE,157,2011,"RIS","N","3",4,400
"2755","RIS_N_2011_4",5,4,5,3,2,3,"RIS_N_2011","CP",8.73333333333333,"Overcast","1-3","None",FALSE,167,2011,"RIS","N","4",4,400
"2756","RIS_N_2011_5",17,10,15,9,4,7,"RIS_N_2011","CD",8.8,"Clear","4-7","None",FALSE,183,2011,"RIS","N","5",4,400
"2757","RIS_N_2012_1",17,7,13,9,3,7,"RIS_N_2012","CD",6.78333333333333,"P. Cloudy","4-7","None",FALSE,139,2012,"RIS","N","1",4,400
"2758","RIS_N_2012_2",15,11,13,6,3,5,"RIS_N_2012","SR",7.63333333333333,"P. Cloudy","1-3","None",FALSE,145,2012,"RIS","N","2",4,400
"2759","RIS_N_2012_3",16,8,13,11,4,8,"RIS_N_2012","CD",7.58333333333333,"Clear","0-1","None",FALSE,157,2012,"RIS","N","3",4,400
"2760","RIS_N_2012_4",15,11,14,7,4,6,"RIS_N_2012","SR",6.48333333333333,NA,"0-1","None",FALSE,173,2012,"RIS","N","4",4,400
"2761","RIS_N_2012_5",23,11,20,7,4,6,"RIS_N_2012","CD",8.71666666666667,"Clear","8-12","None",FALSE,180,2012,"RIS","N","5",4,400
"2762","RIS_N_2013_1",10,6,7,6,4,5,"RIS_N_2013","SR",7.93333333333333,"Clear","1-3","None",FALSE,137,2013,"RIS","N","1",4,400
"2763","RIS_N_2013_2",13,3,8,6,2,4,"RIS_N_2013","CD",7.01666666666667,"Overcast","4-7","None",FALSE,153,2013,"RIS","N","2",4,400
"2764","RIS_N_2013_3",18,5,13,12,5,9,"RIS_N_2013","AM",6.9,"Overcast","0-1","None",FALSE,168,2013,"RIS","N","3",4,400
"2765","RIS_N_2013_4",6,3,6,5,3,5,"RIS_N_2013","SR",7.86666666666667,"Clear","4-7","None",FALSE,177,2013,"RIS","N","4",4,400
"2766","RIS_N_2013_5",6,4,5,4,2,3,"RIS_N_2013","SR",7.73333333333333,"M. Cloudy","4-7","None",FALSE,189,2013,"RIS","N","5",4,400
"2767","RIS_N_2014_1",6,3,5,5,2,4,"RIS_N_2014","CD",6.33333333333333,"Clear","1-3","None",FALSE,138,2014,"RIS","N","1",4,400
"2768","RIS_N_2014_2",10,3,8,7,3,6,"RIS_N_2014","CD",6.45,"Clear","4-7","None",FALSE,152,2014,"RIS","N","2",4,400
"2769","RIS_N_2014_3",16,9,13,10,5,8,"RIS_N_2014","CD",7.95,"Clear","1-3","None",FALSE,164,2014,"RIS","N","3",4,400
"2770","RIS_N_2014_4",18,8,16,8,3,7,"RIS_N_2014","CD",8.46666666666667,"M. Cloudy","4-7","None",FALSE,182,2014,"RIS","N","4",4,400
"2771","RIS_N_2014_5",12,6,10,6,2,4,"RIS_N_2014","CD",6.45,"Clear","0-1","None",FALSE,197,2014,"RIS","N","5",4,400
"2772","RIS_N_2015_1",12,3,6,5,1,3,"RIS_N_2015","BSV",6.25,"Clear","1-3","None",FALSE,142,2015,"RIS","N","1",4,400
"2773","RIS_N_2015_2",8,6,6,4,2,2,"RIS_N_2015","BSV",5.93333333333333,"Clear","4-7","None",FALSE,157,2015,"RIS","N","2",4,400
"2774","RIS_N_2015_3",8,3,5,6,2,3,"RIS_N_2015","SR",6.51666666666667,"Clear","4-7","None",FALSE,170,2015,"RIS","N","3",4,400
"2775","RIS_N_2015_4",18,7,11,10,5,8,"RIS_N_2015","BSV",7.46666666666667,"Clear","1-3","None",FALSE,194,2015,"RIS","N","4",4,400
"2776","RIS_N_2015_5",19,3,11,10,2,6,"RIS_N_2015","BSV",6.73333333333333,"P. Cloudy","1-3","None",FALSE,212,2015,"RIS","N","5",4,400
"2777","RIS_N_2016_1",8,5,7,7,4,6,"RIS_N_2016","JJC",6.48333333333333,"P. Cloudy","0-1","None",FALSE,151,2016,"RIS","N","1",4,400
"2778","RIS_N_2016_2",10,4,7,7,2,4,"RIS_N_2016","SR",7.61666666666667,"M. Cloudy","8-12","None",FALSE,163,2016,"RIS","N","2",4,400
"2779","RIS_N_2016_3",10,3,9,7,2,6,"RIS_N_2016","SBN",9.01666666666667,"P. Cloudy","1-3","None",FALSE,180,2016,"RIS","N","3",4,400
"2780","RIS_N_2016_4",7,3,6,5,2,4,"RIS_N_2016","SR",6.5,"Clear","1-3","None",FALSE,195,2016,"RIS","N","4",4,400
"2781","RIS_N_2016_5",8,3,5,6,2,4,"RIS_N_2016","ACW",7.36666666666667,"P. Cloudy","1-3","None",FALSE,213,2016,"RIS","N","5",4,400
"2782","RIS_N_2017_1",9,NA,2,7,NA,1,"RIS_N_2017","ALL",6.21666666666667,"Clear","0-1","None",FALSE,150,2017,"RIS","N","1",4,400
"2783","RIS_N_2017_2",8,NA,1,6,NA,1,"RIS_N_2017","JJC",7.63333333333333,"Clear","1-3","None",FALSE,161,2017,"RIS","N","2",4,400
"2784","RIS_N_2017_3",8,1,6,5,1,4,"RIS_N_2017","JD",8.6,"P. Cloudy","1-3","None",FALSE,174,2017,"RIS","N","3",4,400
"2785","RIS_N_2017_4",12,1,7,7,1,4,"RIS_N_2017","JD",8.75,"M. Cloudy","0-1","None",FALSE,190,2017,"RIS","N","4",4,400
"2786","RIS_N_2017_5",18,2,7,13,1,4,"RIS_N_2017","ALL",7.58333333333333,"Clear","4-7","None",FALSE,206,2017,"RIS","N","5",4,400
"2787","RIS_N_2018_1",14,NA,5,8,NA,3,"RIS_N_2018","TMS",5.98333333333333,"Clear","0-1","None",FALSE,146,2018,"RIS","N","1",4,400
"2788","RIS_N_2018_2",7,2,5,7,2,5,"RIS_N_2018","SR",8.1,"M. Cloudy","1-3","None",FALSE,160,2018,"RIS","N","2",4,400
"2789","RIS_N_2018_3",15,3,8,11,2,6,"RIS_N_2018","TMS",7.86666666666667,"Overcast","0-1","None",FALSE,174,2018,"RIS","N","3",4,400
